#{"t_start": 1785871051.1098237, "env_id": "None"}
r,l,t
51.609859,6,192.118528
50.353071,5,192.267222
50.945433,6,192.380924
50.402248,5,192.530107
52.008368,6,192.730969
52.176809,6,192.937352
50.922014,6,193.059024
51.83103,6,193.194772
50.925136,6,193.306481
49.805227,5,193.396086
51.028026,6,193.483754
51.477668,7,193.673427
50.23899,5,193.775563
51.480725,6,193.907631
50.964753,6,194.029014
49.855072,5,194.117395
50.043118,5,194.205551
52.931698,6,194.346014
51.302304,6,194.476963
50.941792,6,194.598766
49.85717,5,194.684912
49.946875,5,194.801062
50.094585,5,194.984837
50.273058,5,195.069433
51.509103,6,195.186962
50.070283,5,195.270601
51.497966,7,195.404371
51.424138,7,195.536761
50.947768,6,195.659479
51.939424,6,195.863735
53.071551,6,196.049926
50.926223,6,196.166617
51.058791,6,196.284942
50.009926,5,196.432583
51.599126,6,196.567838
51.418327,7,196.70709
50.93043,6,196.828851
50.177196,5,197.045604
50.201237,5,197.207328
50.055626,5,197.302787
50.557038,5,197.478932
50.185677,5,197.736327
50.766311,7,197.964568
50.074515,5,198.078542
50.795473,7,198.211819
50.645011,5,198.44562
50.9141,6,198.557464
51.102028,7,198.697843
51.225608,7,198.930996
50.723055,5,199.137633
52.931786,6,199.35716
51.059046,6,199.474221
51.725195,6,199.608925
52.842193,6,199.739605
49.842109,5,199.836286
50.946508,6,199.947591
51.208714,6,200.080877
51.059952,6,200.169062
50.922094,6,200.278581
51.571149,7,200.492437
51.213094,6,200.629551
52.887546,6,200.786912
50.645427,5,200.945622
51.152571,7,201.08414
51.053832,6,201.214556
50.011909,5,201.302796
51.538059,7,201.529714
50.596938,5,201.627372
50.940376,6,201.741655
50.937465,6,201.832766
50.993253,6,201.955446
49.89916,5,202.108667
50.791034,7,202.343007
51.045335,7,202.474839
50.947705,6,202.584574
50.267099,5,202.826321
50.180232,5,203.063245
50.956724,6,203.149241
51.388203,7,203.386877
51.162379,7,203.522388
51.307633,6,203.643043
50.243764,5,203.83982
52.985958,6,203.957288
49.979828,5,204.172102
49.840103,5,204.366379
50.002309,5,204.510595
49.822943,5,204.617719
51.864739,6,204.755036
50.13632,5,204.907136
50.226462,5,205.147982
49.896209,5,205.259928
49.959686,5,205.407024
52.828844,6,205.518056
50.658006,7,205.661206
50.188736,5,205.765117
51.9241,6,205.971277
51.022722,5,206.203756
50.038343,5,206.306791
49.890019,5,206.391891
50.546585,5,206.552142
51.284543,6,206.765891
50.958375,6,206.889699
53.069415,6,207.083979
52.542341,6,207.230802
50.915755,6,207.35367
50.95332,6,207.474787
51.542067,6,207.609561
50.794637,7,207.84555
50.638364,7,208.098121
51.399727,6,208.297867
50.320304,5,208.454165
51.361509,7,208.586861
49.83702,5,208.776518
50.016924,5,208.917417
51.513028,7,209.095069
51.020532,6,209.214283
50.947616,6,209.324424
50.90155,7,209.452431
50.071692,5,209.539378
50.91172,6,209.661048
49.931432,5,209.889896
49.950714,5,209.980372
50.260658,5,210.123545
50.958876,6,210.208951
49.917487,5,210.311594
51.999121,6,210.441256
50.949764,6,210.550022
50.090618,5,210.631631
50.952439,6,210.747266
50.297491,5,210.904494
51.048848,6,210.989107
50.423251,5,211.212388
49.928315,5,211.312571
50.949355,6,211.430725
51.254745,7,211.556163
50.114902,5,211.662038
50.915416,6,211.772013
49.985173,5,212.007486
50.683669,5,212.234679
50.154268,5,212.332813
51.525752,6,212.447547
49.852316,5,212.671751
51.200769,6,212.802927
50.942894,6,212.91366
50.252441,5,213.015699
49.927794,5,213.183881
50.13315,5,213.287984
50.966099,5,213.560382
51.529501,6,213.762394
50.880083,6,213.879037
50.116927,5,214.068996
51.212898,7,214.20369
50.061584,5,214.312833
49.932486,5,214.548941
50.973343,6,214.636621
49.971116,5,214.749276
49.887053,5,214.934683
50.792881,7,215.071366
51.105535,7,215.205664
51.381011,7,215.431723
51.935027,6,215.641169
51.641249,7,215.871631
50.155558,5,215.959079
51.213256,6,216.045191
50.120887,5,216.155501
50.932457,6,216.273964
49.814165,5,216.502576
49.961348,5,216.667037
50.939656,6,216.782437
50.401665,5,216.875186
52.008537,6,217.079018
50.755815,5,217.347888
50.396637,5,217.452536
51.524236,7,217.686382
51.646367,7,217.91491
52.806898,6,218.11723
51.080215,5,218.349081
49.863743,5,218.591018
50.318166,5,218.694961
50.505517,5,218.77925
51.356923,7,219.007154
50.170519,5,219.205034
50.31777,5,219.325672
52.704511,6,219.522304
52.876125,6,219.715368
50.475964,5,219.796044
52.713276,6,219.9267
49.871713,5,220.109229
50.026222,5,220.194546
51.240222,6,220.326427
51.905276,6,220.462601
51.474843,7,220.620971
51.525224,7,220.760138
50.05533,5,221.034827
52.035439,6,221.2518
51.1681,6,221.387578
51.426214,7,221.620219
50.893685,6,221.739709
51.876433,6,221.882706
51.23058,6,222.133975
50.312748,5,222.367222
51.370558,6,222.506602
51.562214,7,222.697321
50.257035,5,222.850787
49.92702,5,222.954126
52.918723,6,223.072145
50.37472,5,223.344508
51.94637,6,223.481186
50.105875,5,223.754577
49.845558,5,224.014948
51.595687,6,224.144639
50.814731,7,224.40425
53.036211,6,224.539564
50.908059,6,224.651673
50.97354,6,224.738497
52.782028,6,224.868098
50.923986,6,224.989629
50.055981,5,225.14807
50.903486,6,225.266168
51.388046,7,225.407512
49.933949,5,225.509362
51.174177,6,225.678267
51.320773,6,225.812885
51.111088,7,226.044218
51.258924,6,226.179317
51.199925,7,226.300318
49.956309,5,226.465557
49.899081,5,226.619378
51.65302,7,226.849429
50.854805,5,227.120155
49.975291,5,227.354061
49.957263,5,227.543281
50.888019,6,227.657483
51.714507,5,227.947382
51.146459,7,228.183688
51.143982,7,228.431749
-13.703196,5,228.572958
50.030601,5,228.674655
49.885161,5,228.76283
50.917788,6,228.87651
50.919309,6,228.994682
51.562804,7,229.126842
49.859761,5,229.222476
50.30105,5,229.327148
51.451283,5,229.574486
51.196298,6,229.716191
50.201633,5,229.799912
-13.461314,5,229.927241
51.433589,7,230.148714
50.014387,5,230.421746
50.946339,6,230.540011
51.317538,7,230.771899
49.855972,5,230.965632
51.216222,5,231.201929
50.664622,5,231.369665
51.13852,6,231.496786
50.005355,5,231.727214
50.097355,5,231.814114
50.730764,7,231.957351
50.969224,6,232.047005
51.86044,6,232.247772
50.911075,7,232.394719
49.959282,5,232.603911
52.960449,6,232.808256
49.957832,5,232.9009
50.901529,6,233.015744
50.196359,5,233.178751
52.867718,6,233.387926
52.940895,6,233.521995
51.851355,6,233.655186
50.917959,6,233.766757
49.916215,5,233.928818
50.26868,5,234.0953
49.810999,5,234.328665
50.515138,5,234.419791
50.14501,5,234.507908
49.927976,5,234.649601
50.209629,5,234.876085
50.544659,5,235.093652
51.10736,7,235.236565
50.93152,6,235.354546
50.943191,6,235.478121
50.326124,5,235.653418
50.926326,6,235.776517
51.20133,7,235.902542
49.760209,5,235.990205
50.885591,6,236.105731
49.83131,5,236.209524
51.655392,6,236.350617
51.128545,7,236.591122
50.932059,6,236.70259
50.936227,6,236.82479
50.981971,6,236.938704
51.538552,7,237.114695
51.555084,7,237.247868
50.225673,5,237.48502
51.282222,6,237.617623
51.192848,6,237.748942
51.723303,6,237.953656
51.76371,6,238.168343
49.931912,5,238.265062
51.102446,7,238.4038
49.845264,5,238.578429
51.765779,6,238.792303
52.813115,6,238.991823
50.134662,5,239.076904
49.817607,5,239.184729
51.688504,7,239.416162
50.156578,5,239.519823
50.885575,6,239.632852
51.442845,6,239.840724
49.880306,5,239.993772
50.99014,6,240.080233
51.560037,6,240.291921
50.921205,6,240.403076
51.346736,7,240.537096
50.781977,7,240.764721
52.857408,6,240.967759
51.611919,6,241.177821
50.916782,6,241.288039
50.561894,5,241.395334
51.461342,7,241.535494
51.706297,6,241.672384
51.187822,6,241.800325
49.970119,5,242.031487
49.951607,5,242.135626
50.886592,7,242.26629
50.984906,6,242.389604
51.519801,6,242.600018
51.193712,7,242.736282
51.079489,7,242.968873
50.86658,7,243.211457
51.161984,7,243.337869
50.934301,6,243.449096
50.950275,6,243.569832
50.548717,7,243.825625
51.687419,7,244.055704
50.964502,6,244.144779
49.89953,5,244.302431
49.828587,5,244.523126
50.929406,6,244.647269
51.558486,6,244.783366
49.826675,5,244.8734
51.624075,7,245.10797
51.036975,7,245.350367
50.257105,5,245.455837
49.825152,5,245.575109
49.891501,5,245.799989
51.705285,6,246.0067
51.090776,7,246.238591
50.775758,7,246.505321
49.844844,5,246.735392
50.319178,5,246.844765
50.969681,6,246.958493
51.543139,7,247.102563
51.123953,6,247.314818
51.559004,6,247.453293
49.946586,5,247.567595
50.796689,7,247.703297
50.305374,5,247.789937
50.289369,5,247.95605
50.152032,5,248.091048
52.60081,6,248.219214
52.948958,6,248.414897
50.544448,5,248.561745
51.698866,6,248.700177
50.940862,6,248.811742
51.615762,6,248.947685
51.328078,7,249.09055
49.809537,5,249.180238
49.979064,5,249.341971
49.847884,5,249.448938
49.808108,5,249.678607
50.43957,5,249.761698
49.821325,5,249.893246
50.75764,7,250.060824
51.195333,7,250.187492
51.175344,6,250.320026
49.814209,5,250.501251
49.834273,5,250.764551
50.058479,5,250.848767
49.812372,5,251.12621
50.71923,7,251.276319
51.44131,7,251.510046
50.807813,7,251.772131
51.959811,6,251.981351
50.356426,5,252.066161
51.99106,6,252.198114
50.91109,6,252.310254
49.825803,5,252.418007
51.051536,6,252.508663
49.856606,5,252.748338
50.732252,7,252.988513
49.864511,5,253.176286
50.001953,5,253.291137
50.143571,5,253.529352
50.907295,6,253.646357
49.944295,5,253.885476
51.458557,6,254.005296
51.057316,7,254.234991
51.903355,6,254.367451
51.44046,6,254.578481
51.834639,6,254.790386
50.176684,5,255.028451
51.287292,6,255.135501
52.874909,6,255.362189
49.368216,5,255.528487
51.579528,6,255.743361
50.745964,7,255.875225
50.949913,6,255.961418
49.808452,5,256.174356
51.589288,7,256.303803
52.248606,6,256.426456
50.87269,6,256.54867
50.915769,6,256.671972
50.129666,5,256.767916
51.48545,6,256.881146
52.628938,6,257.080187
51.757086,6,257.216254
53.059749,6,257.350299
49.938875,5,257.446435
50.9361,6,257.560735
51.664613,7,257.781408
51.474653,7,258.012598
50.371124,5,258.157821
53.002897,6,258.287398
49.82125,5,258.423632
49.846796,5,258.658895
51.700581,6,258.868382
51.634804,6,258.9802
51.109732,6,259.148947
49.936842,5,259.254735
50.073541,5,259.512133
50.907104,6,259.637283
51.828958,6,259.84813
49.933531,5,259.975849
49.866161,5,260.208372
49.919641,5,260.361842
49.971267,5,260.516862
50.085489,5,260.750232
52.870822,6,260.953735
50.487894,7,261.092713
49.934143,5,261.180726
49.813596,5,261.268837
50.906558,6,261.38075
49.924432,5,261.606411
52.920448,6,261.801208
51.450508,6,262.010206
53.092522,6,262.20856
50.904533,6,262.317988
50.001954,5,262.520376
51.736449,6,262.654596
49.90033,5,262.756781
49.939889,5,262.954003
49.810693,5,263.057297
51.57334,6,263.261734
50.192656,5,263.341595
49.877202,5,263.568539
49.878315,5,263.722244
51.047002,7,263.85892
50.246778,5,263.950248
49.879333,5,264.036241
51.028033,7,264.254176
49.861124,5,264.456952
53.004094,6,264.669268
51.367324,6,264.79165
50.157653,5,265.016167
51.552543,7,265.146667
50.022555,5,265.248418
50.152133,5,265.385647
52.241254,6,265.58837
50.18922,5,265.69205
52.000387,6,265.813293
50.927688,6,265.930891
51.45506,6,266.0407
49.992519,5,266.142057
51.599534,7,266.28249
49.802268,5,266.438376
50.927152,6,266.555041
51.98672,6,266.753726
49.790074,5,266.972063
51.376829,7,267.105059
49.807737,5,267.282732
50.237041,5,267.388834
51.188836,6,267.482492
50.950106,6,267.607233
49.835207,5,267.839092
49.851287,5,267.990502
49.979035,5,268.091646
52.776832,6,268.221836
49.816194,5,268.414788
50.95625,6,268.526414
50.906488,7,268.667267
50.716525,7,268.914102
49.841581,5,269.003227
-14.102511,6,269.340481
49.937586,5,269.516469
51.658716,6,269.652008
52.795238,6,269.864573
50.087222,5,269.968405
52.59164,6,270.089945
51.511463,7,270.222482
50.115309,5,270.470803
50.915396,6,270.5763
51.64786,6,270.77941
49.788224,5,271.00729
50.065897,5,271.114989
51.356785,6,271.319387
49.969066,5,271.47475
51.492012,7,271.701612
50.768284,7,271.842705
50.933017,6,271.953995
50.934218,6,272.070987
50.946679,6,272.190863
50.201066,5,272.274075
52.984031,6,272.385321
49.819648,5,272.616114
51.118169,7,272.756832
51.034612,6,272.879019
50.138009,5,272.981846
49.836024,5,273.093005
49.826026,5,273.321782
51.609011,6,273.455113
50.938568,6,273.541471
51.540092,7,273.679185
49.960242,5,273.767769
50.945041,6,273.889242
50.740088,7,274.147306
50.074542,5,274.382819
51.248709,6,274.590961
52.914467,6,274.787941
51.029202,7,274.930002
51.289517,6,275.062877
51.771145,6,275.266629
50.014785,5,275.38298
51.509808,7,275.609545
50.926662,6,275.72871
49.98974,5,275.926825
50.910118,6,276.047995
50.19938,5,276.15218
50.965097,6,276.276333
49.977317,5,276.386242
51.277187,6,276.595011
49.861601,5,276.82458
51.176296,7,276.968835
49.929514,5,277.131886
49.836801,5,277.285816
49.845244,5,277.459894
51.586546,6,277.578607
49.987288,5,277.684839
49.984428,5,277.780957
50.930555,7,277.917515
51.559548,7,278.058229
49.840741,5,278.209468
49.888899,5,278.309633
51.76622,6,278.521715
51.201778,7,278.65607
49.888513,5,278.901914
50.34359,5,279.094595
50.899194,6,279.205341
52.966473,6,279.407249
50.923849,6,279.517972
52.866489,6,279.693143
50.940384,6,279.81783
51.765623,6,279.95477
50.325943,5,280.193213
50.323866,5,280.39913
52.830898,6,280.534822
50.260449,5,280.637675
49.84331,5,280.869779
53.022382,6,281.062031
49.909083,5,281.180858
51.541029,7,281.319569
50.597403,5,281.410961
49.829695,5,281.571765
51.72951,6,281.787874
51.545321,6,281.89842
51.105307,7,282.02755
51.494184,7,282.16743
49.813874,5,282.312056
50.754616,7,282.547127
51.311631,6,282.669809
50.041032,5,282.75796
50.790717,7,282.994352
49.866536,5,283.225124
49.870185,5,283.453422
51.013095,6,283.578087
51.403395,7,283.798618
53.138054,6,284.002412
52.042518,6,284.215878
50.073635,5,284.305396
49.899193,5,284.565736
50.9024,6,284.676378
52.993185,6,284.797264
51.557604,7,285.0229
50.165968,5,285.105119
49.905771,5,285.201255
51.235725,6,285.4076
50.725837,5,285.66687
49.853569,5,285.814749
49.946288,5,285.919383
51.827446,6,286.134684
52.711141,6,286.334918
50.926642,6,286.448067
49.835062,5,286.596741
50.84017,7,286.73845
51.782248,6,286.940192
49.829685,5,287.049346
50.694779,7,287.180026
50.134308,5,287.411807
50.279386,5,287.577045
52.215584,6,287.699225
51.466913,6,287.832006
50.234543,5,287.941046
50.934566,6,288.052192
50.017757,5,288.215894
49.850215,5,288.488497
52.897516,6,288.676787
50.978767,6,288.801676
50.936123,6,288.887692
52.352955,6,289.082854
50.851902,7,289.311661
50.091749,5,289.421317
51.514723,6,289.636199
50.781788,7,289.871028
51.251312,6,289.975848
51.622546,6,290.179593
51.383262,7,290.313915
49.899208,5,290.541269
51.544514,7,290.68295
50.663391,7,290.824657
50.736627,7,291.077027
51.523567,6,291.210353
50.91145,6,291.297496
50.782692,7,291.525344
49.912669,5,291.750277
52.196024,6,291.902027
50.966047,6,291.988645
53.143297,6,292.187908
51.590968,6,292.324605
51.066884,6,292.438783
51.664904,6,292.576991
50.090418,5,292.681309
49.985678,5,292.834988
51.92348,6,293.044248
52.014576,6,293.252472
50.197875,5,293.488707
51.766452,6,293.599864
52.579949,6,293.726538
50.802021,7,293.959816
52.96794,6,294.154591
51.586382,6,294.294296
50.745158,7,294.527102
-14.071397,6,294.849669
52.47338,6,295.044929
50.745438,5,295.14606
-14.967288,5,295.246712
50.908194,6,295.363368
49.812836,5,295.571594
51.512132,6,295.684781
51.305579,6,295.817604
50.151915,7,296.069889
49.84178,5,296.217054
52.807177,6,296.419796
51.600141,7,296.561988
49.960022,5,296.71516
50.196895,5,296.819296
49.856787,5,296.968519
51.493332,7,297.110701
50.680834,7,297.250414
50.003872,5,297.408591
51.751178,7,297.635881
50.777074,7,297.774101
49.979588,5,297.999869
53.143871,6,298.133038
49.922302,5,298.262711
49.904399,5,298.406369
49.805457,5,298.588108
52.946586,6,298.775885
50.091909,5,298.864018
50.564509,5,298.970641
51.951266,6,299.182905
50.877289,7,299.430699
52.308129,6,299.637955
50.226693,5,299.742117
51.44711,7,299.87378
51.180867,6,300.000365
51.73829,6,300.202569
51.197857,7,300.433091
51.424426,6,300.566399
49.867459,5,300.789942
49.807506,5,300.88993
49.822888,5,300.98004
50.919435,6,301.095319
50.702825,6,301.303722
50.85963,7,301.441844
49.805277,5,301.589264
51.18953,7,301.725765
50.194638,5,301.836492
50.824899,7,302.07753
49.879776,5,302.309438
51.033053,6,302.439864
50.670636,7,302.699444
51.532057,7,302.931804
51.477149,7,303.186021
49.807616,5,303.41605
49.852707,5,303.650329
51.576965,6,303.786516
52.884868,6,303.930712
49.920468,5,304.031347
50.952521,6,304.159545
49.813253,5,304.269196
50.920352,6,304.38587
50.90159,6,304.471997
49.879022,5,304.633682
51.120813,6,304.836921
52.967853,6,304.960104
51.682188,6,305.097773
51.374852,7,305.329089
50.248751,5,305.432742
49.766945,5,305.675595
50.089133,5,305.76722
53.130722,6,305.887982
49.77014,5,306.033167
49.879154,5,306.15242
51.552451,7,306.411655
50.087214,5,306.500483
49.795759,5,306.660355
49.843778,5,306.89401
50.217819,5,307.13567
51.189989,7,307.278649
50.925166,6,307.401306
51.306977,7,307.541715
49.809798,5,307.726833
49.856094,5,307.867383
53.021648,6,308.062382
49.933012,5,308.293167
51.32797,6,308.428485
50.08765,5,308.539576
51.024264,7,308.687147
51.478655,6,308.900782
50.272617,6,309.02205
50.080939,5,309.119204
50.138329,5,309.207346
49.865602,5,309.315992
49.833712,5,309.535314
49.930105,5,309.702396
52.9483,6,309.836849
51.465123,6,309.962607
49.927738,5,310.075484
50.265693,5,310.187546
51.181618,7,310.337289
51.534806,6,310.465488
51.331038,6,310.679229
49.841826,5,310.909519
50.957422,6,311.025182
49.882825,5,311.194997
50.12846,5,311.291665
49.804444,5,311.540386
50.721895,7,311.678756
49.876869,5,311.814481
49.795675,5,312.021793
49.780575,5,312.137968
51.153612,6,312.351736
53.217036,6,312.480889
50.776087,7,312.744259
50.144176,5,312.862408
51.563711,7,313.047098
50.89119,7,313.286521
50.942317,6,313.373433
50.18413,5,313.46923
49.949748,5,313.58248
50.165338,5,313.675125
50.883292,6,313.789823
50.900519,6,313.915497
49.857374,5,314.085297
51.152793,6,314.294595
50.05628,5,314.384231
51.544906,7,314.522666
49.811186,5,314.711903
50.720805,7,314.85588
51.904253,6,315.065253
51.22019,7,315.198974
50.96214,6,315.326174
50.9192,6,315.436856
50.767585,7,315.70184
52.887682,6,315.832536
52.137193,6,316.03766
51.428323,6,316.171954
50.037045,5,316.403992
52.13583,6,316.529126
52.890704,6,316.67668
50.044768,5,316.905046
50.880223,6,317.017197
49.969273,5,317.106365
50.089015,5,317.330863
50.037758,5,317.603178
49.785244,5,317.832747
51.629464,7,317.973041
49.793877,5,318.202469
49.981615,5,318.311115
50.407954,5,318.39925
50.924148,6,318.517926
51.586584,6,318.73278
49.811932,5,318.927999
52.755957,6,319.142339
49.82587,5,319.332556
52.850889,6,319.572368
50.91345,6,319.685521
51.598775,7,319.82421
50.956934,6,319.937357
49.847305,5,320.034058
51.476939,6,320.156232
50.837989,7,320.284442
51.188222,6,320.419608
51.231989,6,320.585842
49.855867,5,320.690524
49.846198,5,320.840727
51.150924,7,320.968442
51.744628,6,321.178767
51.12671,7,321.329992
51.489176,6,321.458195
49.800053,5,321.625346
51.19227,6,321.846128
50.524628,7,321.983841
51.37912,7,322.21261
49.8472,5,322.324257
51.173244,6,322.493469
51.237949,6,322.5801
50.989007,6,322.668746
49.853193,5,322.903095
51.227456,7,323.037806
52.300423,6,323.24063
51.497195,6,323.354798
52.93365,6,323.478631
49.832338,5,323.724238
49.854313,5,323.845919
49.928482,5,324.073192
50.92715,6,324.185859
52.926998,6,324.314533
51.53099,7,324.449197
49.899447,5,324.608407
50.927653,6,324.728081
51.380108,7,324.95738
52.918244,6,325.083631
51.379903,6,325.214811
49.868404,5,325.326449
49.801623,5,325.435581
51.79088,6,325.635738
51.930477,6,325.843466
50.951931,7,326.06575
49.873774,5,326.218973
50.191368,5,326.309098
50.794914,7,326.546434
51.214079,6,326.677122
51.186081,6,326.809298
49.870884,5,326.96049
51.530456,7,327.185784
52.65295,6,327.393062
50.947903,6,327.505713
52.83811,6,327.626146
50.600854,5,327.708254
51.154391,7,327.838938
52.967092,6,328.036688
50.950289,6,328.152839
49.957621,5,328.306518
51.285625,6,328.434267
50.814304,7,328.56346
51.581674,7,328.698657
49.810219,5,328.927422
51.128135,6,329.051582
53.049191,6,329.249859
51.285206,6,329.45361
49.803105,5,329.606296
50.084167,5,329.695901
49.858854,5,329.791028
50.097619,5,330.031301
49.930445,5,330.258561
50.881247,7,330.49631
49.848176,5,330.649009
51.616204,6,330.858592
50.967873,6,330.977549
52.363385,6,331.093753
50.280245,5,331.198376
49.89115,5,331.311131
51.268628,6,331.514138
52.544202,6,331.710514
51.68275,7,331.888251
50.869389,6,331.997138
49.885242,5,332.117323
51.78463,6,332.327013
49.793587,5,332.521474
50.988231,6,332.615198
50.230807,5,332.700911
50.034066,5,332.780025
50.946797,7,333.017355
50.94738,6,333.140798
50.691107,7,333.376437
51.276268,7,333.509628
50.23816,5,333.601709
52.888972,6,333.808983
50.929913,6,333.923301
49.858387,5,334.169613
49.990677,5,334.278269
49.869858,5,334.513482
50.929558,6,334.643365
50.793208,7,334.903644
52.335637,6,335.102377
50.090647,5,335.387867
50.808104,7,335.528089
49.913148,5,335.683879
51.460497,7,335.824156
50.47926,5,335.906289
49.873229,5,336.020934
49.950106,5,336.127856
53.021266,6,336.339094
50.975636,6,336.452741
50.037897,5,336.706326
52.637287,6,336.90063
51.571849,7,337.035857
51.366677,7,337.176562
52.881009,6,337.401006
50.89846,6,337.524821
51.25862,7,337.775793
50.933428,6,337.888007
50.10795,5,337.971617
52.511142,6,338.167475
49.961696,5,338.259604
50.615025,5,338.435854
49.844666,5,338.584022
50.916359,6,338.700374
51.062685,6,338.813763
51.493573,6,339.025898
52.919213,6,339.14642
49.822538,5,339.375078
51.576021,6,339.575538
51.523633,7,339.752422
49.837872,5,339.899086
49.939127,5,340.000708
49.825661,5,340.184254
50.849819,7,340.420215
52.188326,6,340.609992
50.972956,7,340.834825
49.816311,5,340.971789
50.92794,6,341.086814
49.857047,5,341.186665
51.027722,7,341.420429
49.836808,5,341.507524
49.934593,5,341.613616
51.713096,7,341.852678
49.836971,5,342.00997
49.870382,5,342.161534
49.88275,5,342.320489
49.841826,5,342.484967
50.161196,5,342.577628
51.437533,6,342.694408
51.123982,7,342.838566
51.480925,7,342.969256
51.896668,6,343.175601
52.7719,6,343.356337
51.192243,6,343.483008
51.425927,6,343.618705
49.847505,5,343.770009
49.818716,5,343.915207
51.347909,6,344.0849
51.153997,7,344.220606
51.359224,7,344.450851
52.162979,6,344.714875
51.933846,6,344.911838
52.58295,6,345.125133
51.096095,7,345.35937
49.893793,5,345.507046
51.071367,6,345.593188
50.920469,7,345.821166
50.947316,6,345.932801
50.20573,5,346.083453
51.458862,7,346.312693
49.878971,5,346.435342
52.821398,6,346.637066
50.075277,5,346.894361
51.852142,6,347.030035
52.90899,6,347.156232
49.842505,5,347.393782
49.867831,5,347.542003
52.904231,6,347.682671
50.908796,6,347.805331
52.240185,6,347.924488
50.902319,6,348.03463
49.797539,5,348.271402
53.105127,6,348.397061
50.923567,6,348.515393
50.098617,5,348.613025
50.902498,6,348.722719
51.392904,7,348.952951
50.269563,5,349.044087
50.781946,7,349.175801
49.255354,5,349.400203
51.690503,6,349.613008
49.914929,5,349.811252
51.539076,6,350.014746
51.038556,7,350.243067
50.160961,5,350.39359
50.923135,6,350.515729
51.645068,6,350.650361
51.244504,7,350.781074
49.810515,5,350.939826
51.367585,6,351.10561
50.950101,6,351.225549
50.845334,7,351.355519
50.782292,7,351.483444
50.390705,5,351.56352
50.926375,6,351.680891
50.945383,6,351.803015
49.923853,5,352.0374
49.925217,5,352.299744
49.96244,5,352.57686
49.867435,5,352.72622
50.934141,6,352.836819
51.525632,7,352.968699
50.928286,6,353.0859
51.484404,7,353.219533
50.942187,6,353.336765
51.074518,6,353.455472
49.821022,5,353.600584
49.814646,5,353.750267
52.989744,6,353.87344
52.858015,6,354.089684
49.809566,5,354.252882
50.941695,6,354.3766
50.88341,7,354.515306
49.121549,5,354.704994
50.090545,5,354.792116
49.864559,5,354.941297
49.859996,5,355.180946
52.146312,6,355.311764
51.571389,6,355.516096
51.735651,6,355.728898
50.8874,7,355.86608
50.91322,6,355.982822
50.927496,6,356.099833
49.850182,5,356.325178
49.878025,5,356.485339
51.233856,7,356.609482
50.76255,7,356.838304
50.208408,5,356.941557
51.018043,7,357.081314
50.05156,5,357.18344
50.12215,5,357.290046
52.788409,6,357.486158
51.623027,6,357.595225
51.591164,7,357.731315
51.113823,6,357.849474
51.30479,6,357.979659
51.015226,7,358.206264
49.818381,5,358.388476
50.968051,6,358.508815
50.890273,7,358.765697
51.532238,6,358.900902
50.822624,7,359.043616
51.501859,7,359.176489
51.369985,6,359.346706
49.950939,5,359.593523
51.57457,6,359.759865
49.864488,5,359.875475
49.872096,5,359.984262
51.913727,6,360.117596
50.939061,6,360.232676
51.116903,7,360.364944
52.831666,6,360.5598
49.821464,5,360.657529
51.498024,7,360.791134
50.137369,5,360.894648
50.689609,7,361.035331
49.937548,5,361.306516
50.736143,7,361.545521
49.861681,5,361.695713
51.4398,6,361.907732
50.151461,5,362.010351
51.224865,6,362.230057
50.12276,5,362.332857
50.734704,7,362.56012
51.606965,6,362.696863
52.223687,6,362.815513
50.04023,5,363.023315
52.90751,6,363.142035
50.826812,7,363.285236
49.864297,5,363.439411
52.377157,6,363.570099
50.133934,5,363.669272
49.914598,5,363.786455
50.906808,6,363.897624
49.909196,5,364.061315
51.584069,7,364.200519
50.910244,7,364.334263
50.949687,6,364.450898
49.87042,5,364.556571
49.868604,5,364.656203
49.808902,5,364.808897
50.093664,5,365.083825
52.937198,6,365.199818
50.949072,6,365.283408
49.902433,5,365.379512
52.755474,6,365.500545
50.211308,5,365.611735
52.734777,6,365.743905
49.833046,5,365.884191
49.917843,5,366.039811
50.028429,5,366.190428
50.913051,6,366.299406
50.916606,6,366.41334
50.001312,5,366.629978
51.11916,6,366.746383
49.795172,5,366.908871
49.898348,5,367.060353
49.891876,5,367.217626
50.930147,6,367.303271
49.870212,5,367.464236
49.877488,5,367.613944
51.445606,7,367.841341
49.941588,5,368.074802
51.668812,7,368.208079
49.842896,5,368.34777
50.900364,6,368.457628
50.919856,6,368.579286
51.199041,7,368.704777
51.465682,6,368.835226
51.337398,6,368.962406
50.933661,6,369.084002
50.744281,7,369.218014
49.923901,5,369.457802
51.618604,7,369.685575
50.982167,6,369.770833
53.100206,6,369.898761
49.898728,5,370.011781
52.873849,6,370.207897
50.238379,5,370.302055
51.989511,6,370.432649
51.186341,7,370.669722
52.239091,6,370.790383
50.123741,5,371.005599
49.845996,5,371.212681
49.870504,5,371.440267
51.22811,6,371.648142
51.429263,7,371.787133
50.962921,7,371.920527
52.958306,6,372.106237
50.885023,6,372.21974
51.608543,6,372.42484
51.729389,6,372.634036
49.780773,5,372.863291
50.883958,6,372.987462
50.872541,7,373.236753
51.676452,6,373.371446
50.16897,5,373.522416
49.922609,5,373.737522
49.9544,5,373.896367
52.875134,6,374.131241
51.433772,6,374.26638
51.032947,7,374.509305
50.939063,6,374.630525
49.936101,5,374.779224
50.100837,5,374.960928
52.549909,6,375.083716
