#{"t_start": 1785771729.2566907, "env_id": "None"}
r,l,t
59.059883,6,3454.800103
57.778612,6,3455.109271
58.764072,6,3455.441979
58.371191,6,3455.638814
56.555392,7,3455.840757
59.047108,6,3456.012164
57.932002,5,3456.366483
59.074438,6,3456.536848
58.113277,6,3456.74964
58.894576,6,3456.959009
57.872813,5,3457.333365
56.379633,7,3457.676686
57.727817,5,3457.961706
57.746388,5,3458.322088
56.377871,7,3458.532214
56.64927,7,3458.729584
57.936813,5,3458.970593
56.819509,7,3459.190966
58.199276,6,3459.476717
57.782485,5,3459.763674
56.600327,7,3460.142315
56.588876,7,3460.525115
58.386602,6,3460.813102
59.059501,6,3460.982348
58.360944,6,3461.210384
56.618581,7,3461.431832
58.201634,6,3461.580849
59.07289,6,3461.776165
58.494378,6,3461.992303
57.669916,6,3462.294297
56.400122,7,3462.518764
58.284449,6,3462.904115
58.805354,6,3463.033286
58.798941,6,3463.291904
56.640615,7,3463.643735
58.916619,6,3463.852206
58.722834,6,3464.031997
55.497277,7,3464.264378
58.295583,6,3464.47296
57.205855,7,3464.855572
58.260751,6,3465.102298
57.937052,5,3465.353549
57.871719,6,3465.652113
58.476215,6,3465.823067
57.777487,5,3465.945986
58.171461,6,3466.316383
58.350934,6,3466.46422
56.285404,7,3466.753485
58.131393,6,3467.082715
57.749818,5,3467.454565
58.921583,6,3467.795209
59.059534,6,3467.988323
58.271896,6,3468.180174
58.801739,6,3468.382934
51.210025,8,3468.74433
59.068991,6,3468.909219
56.359918,7,3469.133827
56.683413,7,3469.331359
57.280898,6,3469.504647
56.282912,7,3469.869986
58.253177,6,3470.077992
55.424707,7,3470.286863
58.906036,6,3470.414409
57.946084,5,3470.661855
59.069965,6,3470.832372
58.768296,6,3471.164576
58.041987,6,3471.37175
58.217031,6,3471.58035
57.94044,5,3471.969092
58.283375,6,3472.15645
58.51677,6,3472.425377
58.030388,6,3472.620671
58.210192,6,3472.914484
51.59277,8,3473.096244
57.904805,5,3473.487591
57.794646,5,3473.831182
57.927506,5,3474.195533
59.069608,6,3474.377821
57.863643,5,3474.55664
51.36999,8,3474.826867
57.944184,5,3475.074341
51.268984,8,3475.451143
58.696611,6,3475.669769
57.313723,5,3475.932197
57.870576,5,3476.185295
59.080782,6,3476.375585
57.942198,5,3476.764067
58.502576,6,3476.93005
55.894668,7,3477.266135
59.090937,6,3477.458502
58.812938,6,3477.787915
59.072689,6,3477.959584
57.756914,5,3478.248613
57.865538,5,3478.655086
59.070756,6,3478.842999
59.076477,6,3479.034062
58.978216,6,3479.241433
56.05074,7,3479.459275
56.148886,7,3479.675484
59.078439,6,3479.870661
58.768518,6,3480.021862
56.762463,7,3480.435807
59.069412,6,3480.560544
58.216061,6,3480.961864
58.887631,6,3481.174356
56.133954,7,3481.394282
56.085352,7,3481.616491
59.062126,6,3481.786495
56.143988,7,3482.060913
57.847153,5,3482.4697
59.061537,6,3482.670129
58.765927,6,3482.874476
56.34251,7,3483.156191
51.351374,8,3483.397504
57.843855,5,3483.761766
57.861599,5,3484.015337
58.619974,6,3484.191871
58.110212,6,3484.404953
57.8843,5,3484.695968
57.35885,7,3485.019967
58.695242,6,3485.339002
58.084106,6,3485.542282
58.644667,6,3485.706357
57.943089,5,3485.943059
58.841308,6,3486.115822
58.08275,6,3486.475773
58.58175,6,3486.71411
51.276511,8,3486.985877
56.153299,7,3487.207801
57.866897,5,3487.381084
59.043727,6,3487.504339
55.985469,7,3487.774917
57.85143,5,3488.031346
58.287176,6,3488.335348
58.007566,6,3488.531679
56.663942,7,3488.900942
57.817405,5,3489.025136
58.458368,6,3489.182367
57.917749,6,3489.532438
58.075349,6,3489.877797
57.65419,6,3490.136851
56.647317,7,3490.515074
57.833491,5,3490.784344
58.295142,6,3491.028437
55.772828,7,3491.2393
58.33868,6,3491.430351
58.929475,6,3491.635747
56.712718,7,3492.004069
55.469164,7,3492.221524
56.539698,7,3492.448762
58.367044,6,3492.739172
58.896648,6,3492.859015
57.945644,6,3493.027918
57.859855,5,3493.162749
58.682861,6,3493.319691
56.585627,7,3493.599047
51.43851,8,3493.934419
58.399932,6,3494.131789
57.815541,5,3494.260248
57.842278,5,3494.398001
-8.551836,5,3494.678832
56.096018,7,3494.883491
58.422644,6,3495.050352
56.68222,7,3495.412532
-8.333114,5,3495.538552
57.873523,5,3495.760814
57.294046,5,3496.106575
58.95469,6,3496.349267
57.909404,5,3496.598284
57.918452,5,3496.933951
-6.271751,6,3497.447889
57.937612,5,3497.684781
56.761451,7,3498.067753
57.925313,5,3498.383366
57.76814,5,3498.686259
59.01876,6,3498.859604
56.870871,7,3499.238082
56.664848,7,3499.594604
56.083987,7,3499.786098
57.708157,5,3500.079229
57.874894,6,3500.396548
58.136428,6,3500.558585
57.925888,5,3500.797988
58.967859,6,3500.994765
56.775524,7,3501.213606
57.172799,5,3501.321525
57.895572,5,3501.612792
58.230566,6,3501.816122
57.841405,5,3502.072427
56.057678,7,3502.432156
58.591535,6,3502.609177
57.00402,7,3502.946738
57.947757,5,3503.191002
59.063495,6,3503.371684
57.931166,5,3503.735477
57.837749,5,3503.964159
56.749674,7,3504.183742
59.072674,6,3504.36087
56.551421,7,3504.569123
51.379215,8,3504.79959
56.503992,7,3505.083186
58.638692,6,3505.414349
58.43148,6,3505.679717
58.298926,6,3505.863495
59.079713,6,3506.017744
59.072795,6,3506.231395
58.987439,6,3506.430762
57.936862,6,3506.804192
59.009573,6,3507.116274
56.005579,7,3507.439852
57.256671,5,3507.801052
57.880116,5,3508.060326
57.08953,7,3508.453399
58.61355,6,3508.673985
57.926295,5,3509.046226
59.071143,6,3509.241773
58.064061,6,3509.574202
56.988115,7,3509.797767
57.848939,5,3510.263419
57.82194,5,3510.60022
58.231668,6,3510.76662
58.997889,6,3510.963532
58.770104,6,3511.184147
57.002838,7,3511.531568
59.061047,6,3511.735708
59.073733,6,3511.943379
55.970605,7,3512.223169
58.367929,6,3512.378016
59.051078,6,3512.513381
57.87472,5,3512.884057
57.842709,5,3513.137703
51.517834,8,3513.371786
57.664959,5,3513.64456
57.71778,6,3513.979417
57.820265,5,3514.375245
59.056973,6,3514.513769
58.870418,6,3514.703954
56.295695,7,3514.992902
57.83886,5,3515.131241
58.351954,6,3515.51617
58.901932,6,3515.80193
59.077805,6,3515.985202
58.845196,6,3516.174555
51.320108,8,3516.459301
57.93864,5,3516.705324
58.720122,6,3517.038236
57.921395,5,3517.477883
58.346626,6,3517.628794
58.908743,6,3517.980835
58.747044,6,3518.164485
58.424855,6,3518.308303
56.039096,7,3518.52793
58.046284,6,3518.767607
56.109322,7,3518.991558
56.99873,7,3519.21877
59.078081,6,3519.401954
56.242745,7,3519.665272
59.063106,6,3519.8752
57.584091,6,3520.106849
57.754046,5,3520.3707
59.04078,6,3520.543682
57.661582,6,3520.761099
57.398662,6,3521.090243
56.094352,7,3521.310071
59.044587,6,3521.489552
58.125792,6,3521.690466
57.945489,6,3521.838832
57.86937,5,3522.018598
58.867509,6,3522.22363
57.905162,5,3522.472048
57.844393,5,3522.853835
58.990171,6,3523.066298
57.27377,5,3523.313292
58.150165,6,3523.652249
57.76577,5,3523.932155
57.81059,5,3524.079243
58.548746,6,3524.416381
57.937284,5,3524.689799
58.211613,6,3524.897957
58.327678,6,3525.270351
58.376804,6,3525.595756
58.30462,6,3525.99393
58.132655,6,3526.196775
56.674661,7,3526.415199
58.423937,6,3526.570027
56.289011,7,3526.782573
58.480581,6,3527.039379
58.639388,6,3527.251054
57.933943,5,3527.621064
58.18035,6,3527.908019
58.414589,6,3528.081301
56.826205,7,3528.301883
56.007794,7,3528.581472
56.457692,7,3528.937907
57.847796,5,3529.118698
57.263094,6,3529.392451
58.677413,6,3529.608147
56.446687,7,3529.946643
55.903178,7,3530.25342
57.71136,5,3530.506718
59.035905,6,3530.69327
58.064331,6,3530.898075
57.950572,5,3531.12125
58.270249,6,3531.276103
57.858587,5,3531.52477
57.840538,5,3531.83181
57.787543,5,3532.131563
-8.109996,6,3532.292672
57.805298,5,3532.62491
58.797054,6,3532.755067
57.311291,5,3533.109217
58.106802,6,3533.279059
57.530932,5,3533.582212
58.394862,6,3533.798377
56.681959,7,3534.177781
57.776187,6,3534.365186
56.424169,7,3534.721782
58.364558,6,3534.916558
56.650265,7,3535.312689
58.953552,6,3535.640687
59.061674,6,3535.804627
57.928939,5,3536.138846
56.744145,7,3536.463906
57.051801,7,3536.68229
57.925287,5,3537.0815
58.899762,6,3537.184938
56.694111,7,3537.394459
58.350757,6,3537.606475
58.431194,6,3537.784742
56.60922,7,3537.991055
57.953905,5,3538.225115
56.662689,7,3538.595503
57.810525,5,3538.94684
57.950093,5,3539.200337
57.628611,6,3539.374197
58.385466,6,3539.751797
57.942938,5,3539.959914
56.735968,7,3540.308573
58.752914,6,3540.506346
59.073111,6,3540.678595
56.569724,7,3541.03974
58.970325,6,3541.162483
56.112473,7,3541.448531
58.067313,6,3541.657908
57.246601,5,3541.906953
58.960901,6,3542.091131
59.071928,6,3542.265607
58.892673,6,3542.404226
58.9234,6,3542.61281
58.303252,6,3542.817929
57.919252,5,3543.171068
56.000124,7,3543.43473
56.457689,7,3543.636726
56.22104,7,3543.979354
58.355983,6,3544.216456
57.87347,5,3544.402349
57.81281,5,3544.701957
58.234226,6,3544.866605
56.71883,7,3545.2312
57.941685,5,3545.592564
-5.913905,6,3546.249733
-7.894605,5,3546.650183
58.248164,6,3546.821084
58.355695,6,3547.088516
59.058616,6,3547.280426
57.129503,5,3547.539726
56.611202,7,3547.738008
59.074554,6,3547.912371
57.075592,7,3548.114089
57.784896,5,3548.40151
57.941715,5,3548.633008
57.233029,5,3548.967192
56.564381,7,3549.189246
58.140534,6,3549.452271
58.872271,6,3549.657868
57.931256,5,3549.901117
56.795789,7,3550.250936
58.026318,6,3550.466525
57.867209,5,3550.840935
58.091523,6,3551.036487
58.924925,6,3551.290446
56.432476,7,3551.494375
-8.547134,5,3551.602109
57.828369,5,3551.946995
58.778707,6,3552.156269
57.928611,5,3552.399646
58.473352,6,3552.771909
59.075814,6,3552.922455
56.036476,7,3553.225456
58.389897,6,3553.516389
57.070901,5,3553.87632
56.857809,7,3554.097791
59.079462,6,3554.270934
58.513795,6,3554.489555
58.064961,6,3554.706004
57.914976,5,3554.930902
58.037545,6,3555.125213
57.306533,5,3555.48981
59.002048,6,3555.72016
56.26598,7,3556.048329
56.552381,7,3556.246851
58.981998,6,3556.374019
56.487762,7,3556.603307
57.933065,5,3556.982882
58.215233,6,3557.164168
55.968302,7,3557.443346
56.806722,7,3557.714822
57.229737,6,3558.018811
57.930633,5,3558.237785
59.072883,6,3558.423897
58.963801,6,3558.645576
56.512274,7,3558.987116
59.076841,6,3559.181662
58.935292,6,3559.40005
58.445387,6,3559.71933
59.063244,6,3559.897104
58.362798,6,3560.073647
51.336919,8,3560.307766
57.242675,5,3560.687944
57.908931,5,3561.000783
58.241095,6,3561.25061
56.23519,7,3561.616043
58.583187,6,3561.86657
58.38815,6,3562.263284
57.95894,6,3562.455358
56.645957,7,3562.818798
57.944018,5,3563.078737
58.432089,6,3563.451586
57.921524,5,3563.696152
58.89435,6,3564.028325
58.351196,6,3564.371986
58.396538,6,3564.580989
57.91314,5,3564.93336
58.698013,6,3565.142677
59.068094,6,3565.313232
56.736099,7,3565.538174
56.312895,7,3565.75549
59.080171,6,3565.952433
56.764938,7,3566.334286
56.680863,7,3566.56635
57.750537,5,3566.718
57.839925,5,3566.841897
56.461131,7,3567.076454
58.661904,6,3567.324905
59.065285,6,3567.513386
58.626558,6,3567.736887
56.162022,7,3567.956536
58.017732,6,3568.146567
56.614919,7,3568.356263
58.882477,6,3568.485504
57.82092,5,3568.788139
57.928397,5,3569.133014
59.080345,6,3569.308043
58.411935,6,3569.55465
58.248543,6,3569.717924
59.071458,6,3569.897202
58.448651,6,3570.082834
57.30273,5,3570.341851
-5.921382,6,3570.871316
57.963751,6,3571.259917
59.08032,6,3571.449892
59.038083,6,3571.608365
56.731035,7,3571.973799
58.514497,6,3572.212417
55.604207,7,3572.451969
57.695001,6,3572.814885
58.635204,6,3573.024295
59.054325,6,3573.201004
57.936354,5,3573.515714
57.924933,5,3573.771008
59.075249,6,3573.92932
59.060601,6,3574.105299
57.950508,5,3574.485566
56.978637,7,3574.84968
57.872427,6,3575.066702
58.180296,6,3575.370459
56.915422,7,3575.591784
58.115903,6,3575.88886
58.226284,6,3576.110787
50.518786,8,3576.360781
56.898951,7,3576.710368
57.923959,5,3576.95465
56.194191,7,3577.167049
56.215633,7,3577.453226
57.931424,5,3577.836605
58.964758,6,3577.967756
58.938396,6,3578.226084
58.28054,6,3578.394382
59.077348,6,3578.591051
56.577246,7,3578.977209
59.062077,6,3579.180393
57.894582,5,3579.467893
58.290541,6,3579.916577
57.828777,5,3580.126111
57.845966,5,3580.359921
59.072731,6,3580.546777
59.07763,6,3580.74575
57.945468,5,3581.124216
56.700627,7,3581.521534
58.972527,6,3581.657778
57.867211,5,3581.803716
57.903364,5,3582.050257
59.082836,6,3582.269173
58.185234,6,3582.482269
-6.631714,6,3582.98822
56.714823,7,3583.210565
57.827323,5,3583.504973
59.082668,6,3583.689033
57.894486,5,3584.072832
56.65755,7,3584.445657
57.855401,5,3584.854168
56.500739,7,3585.211735
58.110991,6,3585.539564
58.847329,6,3585.657973
59.004389,6,3585.86885
56.209442,7,3586.085622
57.921743,5,3586.344227
57.909484,5,3586.622531
57.794418,5,3586.888711
56.326812,7,3587.271708
57.858888,5,3587.558105
58.24292,6,3587.770194
57.944805,5,3587.95371
59.059667,6,3588.078902
57.910948,5,3588.269947
56.065802,7,3588.489583
56.383489,7,3588.725319
58.656644,6,3588.981233
57.861251,5,3589.104918
57.719191,6,3589.29938
59.08421,6,3589.500041
57.698613,5,3589.828866
56.02664,7,3590.048105
58.475339,6,3590.42347
57.947897,5,3590.813704
57.75345,5,3590.958962
57.987196,6,3591.126627
57.894629,6,3591.312287
57.804751,6,3591.619064
59.065264,6,3591.796554
57.883425,5,3592.057834
55.936542,7,3592.254185
58.015749,6,3592.400864
58.264152,6,3592.581281
57.902783,5,3592.968303
57.9303,5,3593.248196
56.689177,7,3593.435055
58.293109,6,3593.613039
58.850926,6,3593.888031
59.035029,6,3594.04423
57.919962,5,3594.31624
59.073443,6,3594.505283
57.776994,5,3594.636195
59.079741,6,3594.82155
57.860457,5,3595.077937
56.408796,7,3595.309246
56.781472,7,3595.71298
58.734603,6,3596.062387
57.935146,5,3596.338592
58.238753,6,3596.699193
56.780536,7,3597.096128
57.954239,6,3597.361717
56.234122,7,3597.756681
57.922891,5,3597.97517
59.050201,6,3598.130034
57.897849,5,3598.376692
57.947621,5,3598.737243
55.638486,7,3599.105518
56.218583,7,3599.335752
59.081404,6,3599.518971
57.884521,5,3599.895946
56.051106,7,3600.268082
56.069115,7,3600.491481
58.388109,6,3600.649228
58.616656,6,3600.865842
57.338987,6,3601.162488
57.805251,6,3601.35417
57.881509,5,3601.591875
58.837198,6,3601.861626
59.007356,6,3602.036171
59.068232,6,3602.198956
57.759473,5,3602.491862
-8.572031,5,3602.628079
57.807399,5,3602.933794
57.861009,5,3603.315097
-6.4101,6,3603.798516
57.323763,5,3604.055684
57.924953,6,3604.233315
58.515048,6,3604.45003
57.952546,6,3604.655699
57.943082,5,3604.906034
57.943272,5,3605.310224
58.93003,6,3605.489757
57.868642,5,3605.824402
58.859271,6,3606.039962
56.273546,7,3606.30858
57.941332,5,3606.711665
56.749173,7,3607.073616
56.110472,7,3607.42316
56.559106,7,3607.78391
58.296801,6,3608.071399
57.802831,5,3608.316344
56.462791,7,3608.702954
56.974762,6,3608.883224
58.855636,6,3609.212999
59.068876,6,3609.378378
58.351523,6,3609.559737
58.067717,6,3609.752617
57.945693,5,3610.112632
58.728617,6,3610.321791
58.590599,6,3610.566755
57.912203,5,3610.718365
58.829087,6,3610.914184
57.938739,5,3611.323161
57.94348,5,3611.669228
59.050386,6,3611.853559
57.852035,5,3611.989465
56.301389,7,3612.21093
57.903032,5,3612.334363
56.244515,7,3612.531468
57.929169,5,3612.701374
58.022386,6,3612.897889
58.192323,6,3613.109278
56.006772,7,3613.296688
58.757962,6,3613.574399
59.063626,6,3613.739766
56.670615,7,3613.956319
57.636855,5,3614.24081
59.080114,6,3614.400142
57.84933,5,3614.65182
58.78136,6,3614.914322
57.939066,5,3615.145363
57.890824,5,3615.335283
56.53339,7,3615.543049
58.828489,6,3615.717086
56.199138,7,3616.109731
56.807652,7,3616.313673
55.99541,7,3616.603969
58.561372,6,3616.814362
56.194386,7,3617.156082
58.122571,6,3617.408033
59.084825,6,3617.556373
57.894386,5,3617.695448
56.876204,7,3618.075296
59.08175,6,3618.23437
59.060588,6,3618.360635
56.172944,7,3618.7348
57.925089,5,3619.113983
58.806268,6,3619.285224
58.405831,6,3619.558208
58.115925,6,3619.717986
57.950635,5,3619.965866
57.93876,5,3620.186297
58.088416,6,3620.330605
59.088611,6,3620.5281
57.843865,5,3620.868268
58.308179,6,3621.02828
59.080071,6,3621.210186
56.575885,7,3621.49114
58.404818,6,3621.642344
59.088062,6,3621.806166
56.553357,7,3622.154712
58.011401,6,3622.481532
58.652008,6,3622.732029
57.918662,5,3622.964103
58.904014,6,3623.312956
56.021941,7,3623.508306
-5.931279,6,3623.862586
56.61838,7,3624.231822
57.912269,5,3624.410663
59.082526,6,3624.586178
57.910077,5,3624.823609
59.07503,6,3624.982085
58.416866,6,3625.229576
58.541854,6,3625.422721
57.95869,6,3625.571542
59.082664,6,3625.738179
58.915135,6,3625.91822
56.337336,7,3626.243484
59.065526,6,3626.432503
57.810311,6,3626.579772
57.886991,5,3626.872811
57.914871,5,3627.086252
57.936629,6,3627.437253
58.765354,6,3627.626166
57.893105,5,3627.753977
57.347169,6,3627.988737
57.876083,5,3628.3507
58.616293,6,3628.594651
58.460863,6,3628.798006
57.953948,5,3629.162446
58.780224,6,3629.340926
58.657856,6,3629.562329
58.389907,6,3629.760373
57.675972,6,3630.078475
58.436656,6,3630.223048
57.940251,5,3630.476486
58.785144,6,3630.68851
59.070353,6,3630.878172
56.659585,7,3631.249693
58.419306,6,3631.435545
57.77656,6,3631.624775
56.939841,7,3632.004933
58.338505,6,3632.207001
58.356617,6,3632.366887
56.837983,7,3632.580663
58.079188,6,3632.77554
58.379774,6,3632.973686
58.091006,6,3633.255965
59.082816,6,3633.423762
58.768878,6,3633.607146
56.783608,7,3633.832085
57.899279,5,3634.178898
58.986262,6,3634.301088
59.082503,6,3634.477057
57.9421,5,3634.818139
58.427072,6,3635.137335
58.771599,6,3635.327307
59.056526,6,3635.512707
59.070455,6,3635.691029
58.990752,6,3635.890493
57.920689,5,3636.248322
56.077585,7,3636.525492
56.471646,7,3636.902329
57.874684,6,3637.054064
56.081478,7,3637.277992
58.068832,6,3637.484063
58.283713,6,3637.633501
58.754313,6,3637.850845
59.072264,6,3638.023645
59.077043,6,3638.18605
59.072669,6,3638.338655
56.774256,7,3638.709164
56.421478,7,3638.925627
57.924807,5,3639.177195
57.861988,6,3639.406982
59.075453,6,3639.595527
57.878207,5,3639.749427
57.929771,5,3640.140652
57.853856,5,3640.396583
59.086422,6,3640.590343
57.885984,5,3640.951572
57.960309,6,3641.198113
57.837031,5,3641.452159
58.518236,6,3641.771149
57.907793,5,3641.999681
57.679602,5,3642.294003
56.30917,7,3642.623099
58.52914,6,3642.835713
57.937367,5,3643.208724
-7.802559,5,3643.606203
57.866916,5,3643.941835
57.879823,6,3644.150264
58.193072,6,3644.344145
56.185016,7,3644.553666
57.852592,5,3644.815366
56.397417,7,3645.035567
56.566359,7,3645.403226
56.172001,7,3645.790819
58.836649,6,3645.974679
58.520326,6,3646.162291
57.928168,5,3646.542516
56.513745,7,3646.900403
58.455642,6,3647.098203
59.042567,6,3647.24291
58.187243,6,3647.556581
57.809538,5,3647.854031
57.918811,5,3648.232291
57.333793,5,3648.47876
56.636442,7,3648.884733
57.895912,6,3649.209865
59.079148,6,3649.377648
57.135773,5,3649.513385
57.935182,5,3649.758167
58.362949,6,3649.981561
58.996569,6,3650.108671
57.812141,5,3650.499782
57.952962,5,3650.733619
56.564723,7,3651.021212
58.171545,6,3651.483858
57.733693,5,3651.673474
58.412204,6,3651.994843
58.413668,6,3652.445328
57.881109,5,3652.629393
58.789666,6,3652.984436
55.950892,7,3653.205775
57.945927,5,3653.468531
57.932558,5,3653.646148
56.567001,7,3654.027192
56.178218,7,3654.282534
58.79713,6,3654.487369
57.847062,5,3654.642767
57.355987,6,3654.896048
58.840049,6,3655.10661
58.557758,6,3655.3318
57.38851,6,3655.475206
58.733137,6,3655.651098
57.906301,5,3656.010141
57.831542,5,3656.403696
59.075142,6,3656.593219
57.940318,5,3656.930824
58.413689,6,3657.135493
58.777163,6,3657.279338
57.828235,5,3657.569789
56.749452,7,3657.960844
58.017001,6,3658.183178
56.559357,7,3658.414104
59.075724,6,3658.631023
57.97582,6,3658.989126
57.980662,6,3659.186848
59.0717,6,3659.350254
57.303358,5,3659.586883
59.051564,6,3659.719361
57.942091,5,3660.073502
59.085974,6,3660.273089
57.834683,5,3660.462094
56.691466,7,3660.664244
57.872388,5,3661.027045
56.32906,7,3661.29651
57.886572,5,3661.673769
57.94845,5,3661.935374
56.179724,7,3662.219303
59.074512,6,3662.41563
56.534779,7,3662.818038
58.909166,6,3663.038785
56.498401,7,3663.258212
57.857278,6,3663.459945
58.000358,6,3663.652344
56.66889,7,3664.033859
58.180936,6,3664.352999
58.885704,6,3664.57623
56.618965,7,3664.952213
58.617964,6,3665.164797
58.150843,6,3665.379391
57.933782,5,3665.56091
58.318836,6,3665.854741
57.866179,5,3666.140867
58.06062,6,3666.349202
56.912728,7,3666.780227
56.636517,7,3667.158253
57.319292,5,3667.426836
57.183597,5,3667.68525
56.649972,7,3667.880499
57.923712,5,3668.276687
57.939593,5,3668.505656
58.994558,6,3668.626952
58.510386,6,3668.888077
57.941702,5,3669.174216
59.08137,6,3669.374311
59.062761,6,3669.585131
58.422922,6,3669.97233
58.608244,6,3670.171323
58.733706,6,3670.358637
58.304526,6,3670.5059
56.417416,7,3670.726069
58.194685,6,3670.916659
56.17183,7,3671.168129
59.010434,6,3671.375839
58.793406,6,3671.701877
57.905742,6,3671.863707
58.158725,6,3672.155993
57.855983,5,3672.50451
58.525801,6,3672.745072
56.565369,7,3673.093239
56.897618,7,3673.441827
58.183395,6,3673.645285
57.827415,5,3673.904873
58.779817,6,3674.07682
58.926407,6,3674.202069
59.061553,6,3674.369865
58.475828,6,3674.583696
57.738587,5,3674.811462
59.000039,6,3674.937258
56.066704,7,3675.347249
58.201318,6,3675.564656
57.839376,5,3675.870965
58.300128,6,3676.141585
59.067428,6,3676.308383
56.628614,7,3676.53852
59.060711,6,3676.721803
57.760481,6,3677.09895
57.903064,5,3677.286286
57.888734,5,3677.466847
59.064301,6,3677.656835
58.235301,6,3677.84592
57.859221,5,3678.222086
57.835578,6,3678.425901
58.45426,6,3678.647321
56.618297,7,3678.993197
58.256371,6,3679.233236
58.327068,6,3679.36908
58.980611,6,3679.473281
58.261264,6,3679.65668
58.88751,6,3679.851696
57.977974,6,3680.122348
59.031858,6,3680.234201
56.261853,7,3680.422355
57.891578,5,3680.551072
57.798921,6,3680.94086
58.863152,6,3681.120507
57.930187,5,3681.435203
58.803058,6,3681.641176
58.385092,6,3681.960639
58.744756,6,3682.309652
57.994255,6,3682.512986
57.938357,5,3682.766055
58.176652,6,3683.07493
58.701436,6,3683.320341
59.086323,6,3683.479997
56.490811,7,3683.816532
57.844858,5,3683.969801
57.867935,5,3684.149401
58.381283,6,3684.305454
57.120578,5,3684.541502
58.249831,6,3684.666928
56.590653,7,3684.888922
56.20856,7,3685.08104
57.927048,5,3685.385089
57.264093,5,3685.729906
59.064331,6,3685.908205
57.890191,5,3686.019854
58.883064,6,3686.203808
56.62925,7,3686.424457
59.070029,6,3686.59323
58.705173,6,3686.764304
58.971294,6,3686.935058
58.67116,6,3687.149423
59.070924,6,3687.314717
57.997449,6,3687.65039
57.945121,5,3687.945191
57.768493,5,3688.123457
58.25959,6,3688.488257
56.325391,7,3688.70429
56.712771,7,3688.90693
56.253069,7,3689.190463
57.918405,5,3689.445945
56.402099,7,3689.786635
57.865198,5,3689.946738
56.316557,7,3690.221413
57.689889,6,3690.435467
56.753929,7,3690.825697
59.082565,6,3691.005381
56.404036,7,3691.423518
58.878723,6,3691.609836
58.769144,6,3691.819264
58.638763,6,3692.016565
58.204906,6,3692.282845
58.495958,6,3692.463349
56.775661,7,3692.658123
56.652686,7,3693.045355
57.300261,5,3693.416141
57.931926,5,3693.815647
58.728668,6,3694.079829
57.879365,5,3694.436456
58.838019,6,3694.631819
57.944071,5,3694.852832
55.870378,7,3695.192053
56.218647,7,3695.479706
57.899669,5,3695.637193
57.931431,5,3695.868373
57.835355,5,3696.165602
57.846771,5,3696.323226
57.913742,5,3696.598587
58.216791,6,3696.786397
57.177822,5,3697.04205
58.436472,6,3697.205553
56.676578,7,3697.389536
59.055216,6,3697.542315
57.816242,5,3697.849196
58.191193,6,3698.098722
-8.772781,5,3698.245858
57.801752,6,3698.440918
58.206305,6,3698.608643
57.272934,7,3698.951611
58.659956,6,3699.164009
56.286534,7,3699.500001
58.125804,6,3699.708642
58.646404,6,3699.881601
58.685162,6,3700.058998
57.934279,5,3700.365643
57.928408,5,3700.698786
56.662507,7,3700.918614
56.751229,7,3701.13179
58.90984,6,3701.323489
58.805904,6,3701.508785
56.746701,7,3701.893812
57.979845,6,3702.059712
59.076007,6,3702.243248
57.914676,5,3702.514585
58.733255,6,3702.730648
57.942949,5,3703.119122
55.945511,7,3703.328078
57.789673,5,3703.602522
57.730758,6,3703.764266
58.2349,6,3703.883953
58.590816,6,3704.121347
57.91126,5,3704.434036
57.58275,6,3704.576798
57.946785,6,3704.786884
59.035147,6,3704.925314
57.88009,5,3705.055517
57.816116,6,3705.33704
59.078762,6,3705.521706
58.196912,6,3705.656927
59.001538,6,3705.828975
57.869375,5,3706.079381
57.932939,5,3706.300242
-7.282776,6,3706.746892
56.853891,7,3707.119369
58.243975,6,3707.46849
58.936231,6,3707.656599
58.302837,6,3707.822896
58.829996,6,3707.996043
59.065363,6,3708.128722
59.022578,6,3708.307227
58.405757,6,3708.50352
56.594946,7,3708.859839
58.787199,6,3709.052843
57.930188,5,3709.434666
58.755523,6,3709.63098
57.921108,5,3710.109757
57.881672,6,3710.391928
57.875795,5,3710.638299
57.782137,6,3710.813158
57.968052,6,3711.152824
58.725157,6,3711.474712
56.237992,7,3711.689719
59.053815,6,3711.883564
56.44096,7,3712.236083
58.346765,6,3712.400355
57.945394,5,3712.610764
57.825549,5,3712.890316
58.887905,6,3713.080565
58.050234,6,3713.360796
56.727523,7,3713.609568
56.601377,7,3713.997548
57.890735,5,3714.170884
56.796566,7,3714.386723
57.860981,6,3714.635832
58.721778,6,3714.836871
58.654827,6,3715.150378
59.08635,6,3715.338753
56.361796,7,3715.556569
56.132819,7,3715.771549
58.383176,6,3716.028452
57.93906,5,3716.253139
57.86823,5,3716.389564
58.2457,6,3716.549874
57.850686,5,3716.890965
58.464051,6,3717.187018
58.839496,6,3717.318834
57.941904,5,3717.537274
58.706085,6,3717.692483
58.650981,6,3717.911495
57.729422,5,3718.143907
58.798628,6,3718.305629
57.879717,5,3718.579967
58.111844,6,3718.713292
57.953113,6,3718.899019
58.328453,6,3719.250328
58.965045,6,3719.449754
57.79163,5,3719.714902
58.708571,6,3720.017387
57.914676,5,3720.390153
58.237466,6,3720.634053
57.91332,5,3720.854015
57.863379,6,3721.056323
57.952371,5,3721.46277
-5.909575,6,3722.014352
59.083146,6,3722.206962
59.083964,6,3722.410456
57.955795,5,3722.683317
59.071082,6,3722.844681
