run_id,tube_sequence,step,time_s,evaluation_class,selected_jet,x,y,z,velocity_x_mps,velocity_y_mps,velocity_z_mps,selected_bin_contact_points,crossed_bin_entry,inside_selected_bin_xy,below_selected_bin_rim,bin_candidate_steps
20260730_050041_746997_seed42,1,5904,24.600000,polystyrene tube 1,3,-0.415365,4.293065,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5912,24.633333,polystyrene tube 1,3,-0.415365,4.359727,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5920,24.666667,polystyrene tube 1,3,-0.415365,4.426390,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5928,24.700000,polystyrene tube 1,3,-0.415365,4.493052,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5936,24.733333,polystyrene tube 1,3,-0.415365,4.559715,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5944,24.766667,polystyrene tube 1,3,-0.415365,4.626377,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5952,24.800000,polystyrene tube 1,3,-0.415365,4.693040,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5960,24.833333,polystyrene tube 1,3,-0.415365,4.759702,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5968,24.866667,polystyrene tube 1,3,-0.415365,4.826365,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5976,24.900000,polystyrene tube 1,3,-0.415365,4.893027,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5984,24.933333,polystyrene tube 1,3,-0.415365,4.959690,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,2,10736,44.733333,polystyrene tube 1,3,-2.006163,1.147517,9.250628,0.774587,0.999125,0.469235,0,0,0,0,0
20260730_050041_746997_seed42,2,10744,44.766667,polystyrene tube 1,3,-1.957892,1.180789,9.279935,2.038838,0.997219,1.235875,0,0,0,0,0
20260730_050041_746997_seed42,2,10752,44.800000,polystyrene tube 1,3,-1.869151,1.213984,9.333017,3.175778,0.994502,1.870422,0,0,0,0,0
20260730_050041_746997_seed42,2,10760,44.833333,polystyrene tube 1,3,-1.747744,1.247076,9.402039,3.997408,0.991128,2.191310,0,0,0,0,0
20260730_050041_746997_seed42,2,10768,44.866667,polystyrene tube 1,3,-1.613334,1.280050,9.468689,4.062387,0.987558,1.828919,0,0,0,0,0
20260730_050041_746997_seed42,2,10776,44.900000,polystyrene tube 1,3,-1.478851,1.312887,9.526772,4.035947,0.983300,1.607828,0,0,0,0,0
20260730_050041_746997_seed42,2,10784,44.933333,polystyrene tube 1,3,-1.344413,1.345596,9.575348,4.027828,0.979487,1.327899,0,0,0,0,0
20260730_050041_746997_seed42,2,10792,44.966667,polystyrene tube 1,3,-1.210572,1.378178,9.615059,4.001097,0.975667,1.075954,0,0,0,0,0
20260730_050041_746997_seed42,2,10800,45.000000,polystyrene tube 1,3,-1.077883,1.410634,9.646846,3.960544,0.971916,0.850660,0,0,0,0,0
20260730_050041_746997_seed42,2,10808,45.033333,polystyrene tube 1,3,-0.946768,1.442967,9.671702,3.907921,0.968318,0.658314,0,0,0,0,0
20260730_050041_746997_seed42,2,10816,45.066667,polystyrene tube 1,3,-0.817564,1.475185,9.690709,3.850258,0.965039,0.486655,0,0,0,0,0
20260730_050041_746997_seed42,2,10824,45.100000,polystyrene tube 1,3,-0.689290,1.507298,9.700914,3.846347,0.961971,0.147020,0,0,0,0,0
20260730_050041_746997_seed42,2,10832,45.133333,polystyrene tube 1,3,-0.591771,1.533548,9.751505,2.885265,0.779662,1.425331,0,0,0,0,0
20260730_050041_746997_seed42,2,10840,45.166667,polystyrene tube 1,3,-0.495323,1.559552,9.792369,2.899933,0.780729,1.049909,0,0,0,0,0
20260730_050041_746997_seed42,2,10848,45.200000,polystyrene tube 1,3,-0.398467,1.585614,9.820713,2.910052,0.783046,0.674184,0,0,0,0,0
20260730_050041_746997_seed42,2,10856,45.233333,polystyrene tube 1,3,-0.301355,1.611774,9.836534,2.915522,0.786516,0.298585,0,1,1,0,0
20260730_050041_746997_seed42,2,10864,45.266667,polystyrene tube 1,3,-0.204145,1.638069,9.839843,2.916283,0.791033,-0.076439,0,1,1,0,0
20260730_050041_746997_seed42,2,10872,45.300000,polystyrene tube 1,3,-0.106993,1.664530,9.830669,2.912320,0.796481,-0.450425,0,1,1,0,0
20260730_050041_746997_seed42,2,10880,45.333333,polystyrene tube 1,3,-0.010056,1.691189,9.809054,2.903662,0.802742,-0.822898,0,1,1,0,0
20260730_050041_746997_seed42,2,10888,45.366667,polystyrene tube 1,3,0.086659,1.718093,9.780992,2.914130,0.813725,-0.245222,4,1,1,1,0
20260730_050041_746997_seed42,2,10896,45.400000,polystyrene tube 1,3,0.183542,1.745344,9.766888,2.897951,0.820830,-0.594562,4,1,1,1,0
20260730_050041_746997_seed42,2,10904,45.433333,polystyrene tube 1,3,0.279758,1.772832,9.740518,2.875674,0.827994,-0.964048,4,1,1,1,0
20260730_050041_746997_seed42,2,10912,45.466667,polystyrene tube 1,3,0.289595,1.800207,9.736197,0.061156,0.813884,0.099150,8,1,1,1,0
20260730_050041_746997_seed42,2,10920,45.500000,polystyrene tube 1,3,0.291303,1.827284,9.735818,0.039092,0.810427,-0.086816,8,1,1,1,0
20260730_050041_746997_seed42,2,10928,45.533333,polystyrene tube 1,3,0.292121,1.854177,9.729935,0.012195,0.802957,-0.266567,8,1,1,1,0
20260730_050041_746997_seed42,2,10936,45.566667,polystyrene tube 1,3,0.293425,1.880484,9.725699,-0.056082,0.756429,-0.049407,7,1,1,1,0
20260730_050041_746997_seed42,2,10944,45.600000,polystyrene tube 1,3,0.292595,1.905543,9.720520,-0.020759,0.751161,-0.300269,6,1,1,1,0
20260730_050041_746997_seed42,2,10952,45.633333,polystyrene tube 1,3,0.291526,1.930515,9.707154,-0.042285,0.747443,-0.488833,7,1,1,1,0
20260730_050041_746997_seed42,2,10960,45.666667,polystyrene tube 1,3,0.293845,1.954244,9.701769,0.037826,0.702792,-0.125144,6,1,1,1,0
20260730_050041_746997_seed42,2,10968,45.700000,polystyrene tube 1,3,0.295198,1.977308,9.696650,0.059377,0.680393,-0.180619,6,1,1,1,0
20260730_050041_746997_seed42,2,10976,45.733333,polystyrene tube 1,3,0.296701,1.999574,9.689909,0.014362,0.659480,-0.247555,7,1,1,1,0
20260730_050041_746997_seed42,2,10984,45.766667,polystyrene tube 1,3,0.297958,2.020982,9.680409,0.038468,0.631450,-0.336225,6,1,1,1,0
20260730_050041_746997_seed42,2,10992,45.800000,polystyrene tube 1,3,0.302315,2.037931,9.677434,0.141015,0.495834,-0.196437,4,1,1,1,0
20260730_050041_746997_seed42,2,11000,45.833333,polystyrene tube 1,3,0.304196,2.054673,9.665611,0.027342,0.506511,-0.505606,4,1,1,1,0
20260730_050041_746997_seed42,2,11008,45.866667,polystyrene tube 1,3,0.306267,2.070042,9.647473,0.135718,0.367651,-0.426601,5,1,1,1,0
20260730_050041_746997_seed42,2,11016,45.900000,polystyrene tube 1,3,0.311684,2.075998,9.640618,0.154958,0.141696,-0.275771,4,1,1,1,0
20260730_050041_746997_seed42,2,11024,45.933333,polystyrene tube 1,3,0.316758,2.080919,9.625402,0.151964,0.152776,-0.616094,5,1,1,1,0
20260730_050041_746997_seed42,2,11032,45.966667,polystyrene tube 1,3,0.319260,2.075637,9.611099,0.005665,-0.383856,-0.278551,8,1,1,1,0
20260730_050041_746997_seed42,2,11040,46.000000,polystyrene tube 1,3,0.319767,2.060502,9.599734,0.008392,-0.514803,-0.395159,8,1,1,1,0
20260730_050041_746997_seed42,2,11048,46.033333,polystyrene tube 1,3,0.320835,2.041727,9.583273,0.054753,-0.604002,-0.586056,8,1,1,1,0
20260730_050041_746997_seed42,2,11056,46.066667,polystyrene tube 1,3,0.323429,2.020078,9.560017,0.099287,-0.698031,-0.790256,6,1,1,1,0
20260730_050041_746997_seed42,2,11064,46.100000,polystyrene tube 1,3,0.326463,1.996573,9.529862,0.029303,-0.724889,-0.760727,5,1,1,1,0
20260730_050041_746997_seed42,2,11072,46.133333,polystyrene tube 1,3,0.327580,1.971325,9.501411,0.035871,-0.780411,-0.942206,4,1,1,1,0
20260730_050041_746997_seed42,2,11080,46.166667,polystyrene tube 1,3,0.328873,1.944475,9.466727,0.040448,-0.823769,-1.129868,4,1,1,1,0
20260730_050041_746997_seed42,2,11088,46.200000,polystyrene tube 1,3,0.330217,1.916872,9.424962,0.039647,-0.826696,-1.366993,3,1,1,1,0
20260730_050041_746997_seed42,2,11096,46.233333,polystyrene tube 1,3,0.331575,1.889473,9.374953,0.044464,-0.813957,-1.634019,3,1,1,1,0
20260730_050041_746997_seed42,2,11104,46.266667,polystyrene tube 1,3,0.332899,1.863372,9.315590,0.035706,-0.750483,-1.912400,4,1,1,1,0
20260730_050041_746997_seed42,2,11112,46.300000,polystyrene tube 1,3,0.332783,1.840818,9.251447,-0.079299,-0.572930,-1.773994,9,1,1,1,0
20260730_050041_746997_seed42,2,11120,46.333333,polystyrene tube 1,3,0.330222,1.824806,9.192934,-0.076251,-0.411981,-1.679554,6,1,1,1,0
20260730_050041_746997_seed42,2,11128,46.366667,polystyrene tube 1,3,0.337975,1.817390,9.141394,0.640372,-0.044922,-1.311866,4,1,1,1,0
20260730_050041_746997_seed42,2,11136,46.400000,polystyrene tube 1,3,0.360559,1.817987,9.095835,0.705661,0.072962,-1.415774,4,1,1,1,0
20260730_050041_746997_seed42,2,11144,46.433333,polystyrene tube 1,3,0.385560,1.822051,9.048071,0.758682,0.178166,-1.510322,4,1,1,1,0
20260730_050041_746997_seed42,2,11152,46.466667,polystyrene tube 1,3,0.410834,1.830035,8.994482,0.754551,0.291624,-1.694185,4,1,1,1,0
20260730_050041_746997_seed42,2,11160,46.500000,polystyrene tube 1,3,0.436359,1.841125,8.935707,0.745599,0.381283,-1.856546,3,1,1,1,5
20260730_050041_746997_seed42,2,11168,46.533333,polystyrene tube 1,3,0.460251,1.855436,8.870336,0.690404,0.467581,-2.051331,4,1,1,1,12
