run_id,tube_sequence,step,time_s,evaluation_class,selected_jet,x,y,z,velocity_x_mps,velocity_y_mps,velocity_z_mps,selected_bin_contact_points,crossed_bin_entry,inside_selected_bin_xy,below_selected_bin_rim,bin_candidate_steps
20260730_045054_800501_seed42,2,10920,45.500000,polystyrene tube 1,3,0.053283,1.992118,9.783894,1.994298,0.804114,-0.064227,0,1,1,1,0
20260730_045054_800501_seed42,2,10928,45.533333,polystyrene tube 1,3,0.119698,2.018909,9.775859,1.990796,0.803414,-0.397004,0,1,1,1,0
20260730_045054_800501_seed42,2,10936,45.566667,polystyrene tube 1,3,0.185992,2.045677,9.756743,1.987008,0.802723,-0.729045,0,1,1,1,0
20260730_045054_800501_seed42,2,10944,45.600000,polystyrene tube 1,3,0.250439,2.074590,9.751364,1.912345,0.894859,0.003399,3,1,1,1,0
20260730_045054_800501_seed42,2,10952,45.633333,polystyrene tube 1,3,0.314149,2.104693,9.749435,1.913171,0.911237,-0.105035,4,1,1,1,0
20260730_045054_800501_seed42,2,10960,45.666667,polystyrene tube 1,3,0.324306,2.142362,9.747561,-0.031098,1.174425,-0.055963,8,1,1,1,0
20260730_045054_800501_seed42,2,10968,45.700000,polystyrene tube 1,3,0.323378,2.181822,9.745977,-0.048835,1.171339,0.087976,8,1,1,1,0
20260730_045054_800501_seed42,2,10976,45.733333,polystyrene tube 1,3,0.321325,2.220590,9.746330,-0.078248,1.154269,-0.016797,6,1,1,1,0
20260730_045054_800501_seed42,2,10984,45.766667,polystyrene tube 1,3,0.317919,2.258815,9.744957,-0.120181,1.141102,-0.094091,8,1,1,1,0
20260730_045054_800501_seed42,2,10992,45.800000,polystyrene tube 1,3,0.313046,2.296851,9.740896,-0.170847,1.142676,-0.142997,7,1,1,1,0
20260730_045054_800501_seed42,2,11000,45.833333,polystyrene tube 1,3,0.306396,2.335124,9.734915,-0.225644,1.154666,-0.213971,6,1,1,1,0
20260730_045054_800501_seed42,2,11008,45.866667,polystyrene tube 1,3,0.297794,2.373984,9.726420,-0.287610,1.177096,-0.292904,6,1,1,1,0
20260730_045054_800501_seed42,2,11016,45.900000,polystyrene tube 1,3,0.286960,2.413778,9.715178,-0.362153,1.210031,-0.372595,6,1,1,1,0
20260730_045054_800501_seed42,2,11024,45.933333,polystyrene tube 1,3,0.273982,2.454621,9.699753,-0.418364,1.242558,-0.527545,7,1,1,1,0
20260730_045054_800501_seed42,2,11032,45.966667,polystyrene tube 1,3,0.258324,2.497142,9.680899,-0.502629,1.301872,-0.624807,8,1,1,1,0
20260730_045054_800501_seed42,2,11040,46.000000,polystyrene tube 1,3,0.240328,2.541692,9.657681,-0.572147,1.373167,-0.756881,9,1,1,1,0
20260730_045054_800501_seed42,2,11048,46.033333,polystyrene tube 1,3,0.218476,2.588189,9.630894,-0.802438,1.275797,-0.941681,11,1,1,1,0
20260730_045054_800501_seed42,2,11056,46.066667,polystyrene tube 1,3,0.191055,2.629057,9.597658,-0.829631,1.169913,-1.052080,4,1,1,1,0
20260730_045054_800501_seed42,2,11064,46.100000,polystyrene tube 1,3,0.163298,2.667484,9.559012,-0.839189,1.145166,-1.260519,4,1,1,1,0
20260730_045054_800501_seed42,2,11072,46.133333,polystyrene tube 1,3,0.134724,2.706014,9.512377,-0.865940,1.158893,-1.543347,3,1,1,1,0
20260730_045054_800501_seed42,2,11080,46.166667,polystyrene tube 1,3,0.106000,2.744209,9.454827,-0.855259,1.130954,-1.890326,3,1,1,1,0
20260730_045054_800501_seed42,2,11088,46.200000,polystyrene tube 1,3,0.080811,2.777254,9.391382,-0.695570,0.901693,-1.994313,4,1,1,1,0
20260730_045054_800501_seed42,2,11096,46.233333,polystyrene tube 1,3,0.059440,2.804401,9.320444,-0.593787,0.736858,-2.246136,4,1,1,1,0
20260730_045054_800501_seed42,2,11104,46.266667,polystyrene tube 1,3,0.041450,2.825913,9.241389,-0.492191,0.563587,-2.480027,7,1,1,1,0
20260730_045054_800501_seed42,2,11112,46.300000,polystyrene tube 1,3,0.027116,2.840523,9.173363,-0.360074,0.247990,-0.004195,7,1,1,1,0
20260730_045054_800501_seed42,2,11120,46.333333,polystyrene tube 1,3,0.015929,2.847143,9.173816,-0.313493,0.158211,-0.008069,6,1,1,1,0
20260730_045054_800501_seed42,2,11128,46.366667,polystyrene tube 1,3,0.005592,2.852119,9.173258,-0.306423,0.139699,0.005101,7,1,1,1,0
20260730_045054_800501_seed42,2,11136,46.400000,polystyrene tube 1,3,-0.001671,2.853267,9.174462,-0.146520,-0.042669,0.024143,6,1,1,1,0
