episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
45,4500044,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.11758312175077457,1.0,-1.8974008782492255,-0.13333333333333341,1.762539080762559,0.13211393790218154,0.5462990702080643,0.8698919596837064,0.09443494465471332,0,1.0,6,59.09929402780288
46,4500045,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.012047795495551072,1.0,-2.002936204504449,-0.13333333333333341,1.657319525926546,0.13211393790218154,0.5814830941774137,0.9379890332027478,0.09961907836494552,0,1.0,6,59.09929402780288
47,4500046,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.04063200675058132,1.0,-2.0556160067505815,-0.13333333333333341,1.6048128630319038,0.13211393790218154,0.5996450441530893,0.9745765636056402,0.10215512548857948,0,1.0,6,59.09929402780288
48,4500047,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.027265913438428102,-1.0,-2.042249913438428,-0.09999999999999964,1.6156379232972704,0.09688699134268332,0.7668759654053153,0.7728171903094705,0.07923242581467785,0,1.0,7,57.78954031817144
49,4500048,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.16243618548670008,-1.0,-2.1774201854867004,-0.09999999999999964,1.480733106436235,0.09688699134268332,0.8587215801511591,0.8791999627779623,0.08525116856666085,0,1.0,7,-7.210459681828569
50,4500049,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.08726235743489297,1.0,-1.9277216425651071,-0.13333333333333341,1.732305105803964,0.13211393790218154,0.5562284398577052,0.8887928693439675,0.09593286356945732,0,1.0,6,59.09929402780288
51,4500050,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.15045207823659626,1.0,-2.1654360782365965,-0.09999999999999964,1.4926917382520903,0.09688699134268332,0.8500277844946756,0.8689508339565069,0.08473125144935856,0,1.0,7,-7.210459681828569
52,4500051,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.17191336865004847,-1.0,-1.8430706313499516,-0.09999999999999964,1.8150564981919108,0.10684842696140569,0.6197572018091259,0.45103601527365567,0.04916695304757366,0,1.0,7,57.789540318171404
53,4500052,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,0.13131975593127765,1.0,-1.8836642440687226,-0.09999999999999964,1.7745348924930082,0.10684842696140569,0.638586845535038,0.4678844602158349,0.05053038206707474,0,1.0,7,-7.210459681828599
54,4500053,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.2870203740501046,-1.0,-1.7279636259498954,-0.13333333333333341,1.9315414266441229,0.13211393790218154,0.49375892318458003,0.7723800622141928,0.08609567590269296,0,1.899999976158142,6,58.18129405212157
